seller_id,sum(price)
0015a82c2db000af6aaaf3ae2ecb0532,2685
001cca7ae9ae17fb1caed9dfb1094831,25080.029975891113
001e6ad469a905060d959994f1b41e4f,250
002100f778ceb8431b7a1020ff7ab48f,1234.4999809265137
003554e2dce176b5555353e4f3555ac8,120
004c9cd9d87a3c30c522c48c4fc07416,19712.710006713867
00720abe85ba0859807595bbf045a33b,1007.5000019073486
00ab3eff1b5192e5f1a63bcecfee11c8,98
00d8b143d12632bad99c0ad66ad52825,86
00ee68308b45bc5e2660cd833c3f81cc,20260
00fc707aaaad2d31347cf883cd2dfe10,12684.900016784668
010543a62bd80aa422851e79a3bc7540,1416
010da0602d7774602cd1b3f5fb7b709e,849.4999694824219
011b0eaba87386a2ae96a7d32bb531d1,99.9800033569336
01266d4c46afa519678d16a8b683d325,90.25000095367432
013900e863eace745d3ec7614cab5b1a,1619.6999969482422
014c0679dd340a0e338872e7ec85666a,7058
014d9a685fd57276679edd00e07089e5,729.879997253418
0176f73cc1195f367f7b32db1e5b3aa8,4733.09992980957
01bcc9d254a0143f0ce9791b960b2a47,1521.2099838256836
01c97ebb5cdac52891c0ed1c37ba0012,577.4999980926514
01cf7e3d21494c41fb86034f2e714fa1,9729.36001586914
01ed254b9ff8407dfb9d99ba1e17d923,1465.9899978637695
01fd077212124329bac32490e8ef80d9,1208
01fdefa7697d26ad920e9e0346d4bd1b,14921.430118560791
0241d4d5d36f10f80c644447315af0bd,31397.700103759766
0249d282d911d23cb8b869ab49c99f53,393
024b564ae893ce8e9bfa02c10a401ece,706.4000091552734
028872bfa080090a9d0abd4f1af168f8,70.5
02a2272692e13558373c66db98f05e2e,54.97999954223633
02b72cdeb9cfcc429f1af6f4e3f3b737,522.6499938964844
02c988090b766852e088c69d7fb3b551,1618.6499786376953
02d35243ea2e497335cd0f076b45675d,5794
02dcd3e8e25bee036e32512bcf175493,1491.8999938964844
02ecc2a19303f05e59ce133fd923fff7,5264.189979553223
02f5837340d7eb4f653d676c7256523a,3883.050079345703
02f623a8eb246f3c5f7c2f96462654e6,6378
0307f7565ff85b299b6e5ef162b1b1a9,4728.799999237061
0336182e1b3e92f029d5354832045fdf,29.799999237060547
034b9387752bfa309f350a70cd45ffa3,96
038b75b729c8a9a04b0d07cba7eabe86,467
039b29ff3b3473435d0cd59040575de9,114.89999866485596
039e6ad9dae79614493083e241147386,12925
03a2a6dcbe45d639c4dc2a0d24769c40,1078.4100036621094
03bd479e1d9484cdb14104d3023f7321,359.7000045776367
0417b067eeab773d2f7061a726dc477f,1859.1799926757812
042573af89b6d931f672efaf789d8358,413.4800109863281
04308b1ee57b6625f47df1d56f00eedf,60130.60193634033
0432ead42b6c8a0bdf68154add917fdf,7792.100120544434
044668ccd5316b12a7cf0d54a156e3e9,137.8000030517578
04843805947f0fc584fc1969b6e50fe7,1400
048c2757535328e0d7dac690ad3c0aae,9264.779792785645
04aa0a1c5ce6b222003403a3e11c3cc0,5518
04aba03279157f6d4e0fe8ccaf21963c,2575.8999938964844
04e38a233f726ef161074ab1c9b0399a,1352.200002670288
04ee0ec01589969663ba5967c0e0bdc0,289.489990234375
04fdea0c111866e6cf812f1570d6b5bd,1055
0509040ea3fe50071181bbc359eb7738,3737.949987411499
052577151711aec5c744fe12e66db3e1,2748
054694fa03fe82cec4b7551487331d74,9983.100006103516
056b4ada5bbc2c50cc7842547dda6b51,12333.390235900879
0570350b23eda5444f8d1d9544932058,626.9000129699707
05730013efda596306417c3b09302475,952
058cb5aeb36d7c0fcae20fc85d5e0a59,1328
058fd0aa2bfdb2274e05e1ae971dabb6,7667.89998626709
05a48cc8859962767935ab9087417fbb,42.900001525878906
05a940b4ecae36cadfd8e93bd9c43257,951.9999961853027
05aebce0b5c8f0d41b29b686f2d05fd3,74.9900016784668
05ca864204d09595ae591b93ea9cf93d,179.89999389648438
05d2173d43ea568aa0540eba70d2ca76,5759.660006523132
05e107217c7266362fd44b75b2cd4cc4,193.3799991607666
05f51e13da97139648b8125c31e5f51b,13769.009803771973
05feb94f19d094d4b0f9281f0b1d4c99,9353
05ff92fedb5be47920fea08e501238b9,21992.78016281128
062c325cd6a2b87845fab56b4ec2eeae,133.21999740600586
062ce95fa2ad4dfaedfc79260130565f,7520.999885559082
06532f10282704ef4c69168b914b77be,10220.5
06579cb253ecd5a3a12a9e6eb6bf8f47,4727.200090408325
066a6914e1ebf3ea95a216c73a986b91,9410.379956245422
0691148aee60ca47977c187804f935ae,5868.510061264038
0692610d8abe24f287e9fae90ea0bbee,173.9900016784668
06a2c3af7b3aee5d69171b0e14f0ee87,36408.949378967285
06bb3a2fe5e7b7a845b13e8fb91bd944,1536.1899871826172
06df0c10d34e459d9672bc77388742eb,9070
06e5eefc71ec47ae763c5c6f8db7064f,22188.55992126465
07017df32dc5f2f1d2801e579548d620,946.4900131225586
070d165398b553f3b4b851c216b8a358,3393.160015106201
0725b8c0f3f906e58f70cbe76b7c748c,2190.300003051758
0743a0239d764b9a0f959a57d07e36ab,336.9599952697754
0747d5bb69f0586cc869d8af4c50f93e,346.600004196167
0761743cbffb25d7148189e9f1a5f03a,241.19999885559082
077c5fae4bea9500e3737b16f71b9d3a,106.79999828338623
0791d9fc1e30678ecf03d3e55fa108d3,842
079d295dcbf06ee8bb1b65ba964eb2b6,349.29999923706055
07a9bc7f61396b658ddf3ac534efe44c,119.9000015258789
07bf9669d84d1f11be443a9dd938f698,1776
07d75e33f2750d97d467fb57e4dfdd8a,722.4000244140625
07de60b03d150fb3ea09eab5da5e4c8b,719.1000137329102
07e8e8fc5222bb358e6f259da3197074,51.79999923706055
080102cd0a76b09e0dcf55fcacc60e05,5716.780090808868
080199a181c46c657dc5aa235411be3b,14504.200424194336
08061dc0fc165ed41288cc7acde738ee,123.80000019073486
08084d990eb3f53af056ccbc1730c8a7,372.50000190734863
081acf3de680d554796c9cf041be7bc2,1597.3000202178955
082e0bf4cb865a6533b1e8e498cc0255,2073.3000106811523
085f6f7e049c996695fb2074fe38d45e,305.399995803833
08633c14ef2db992c11f840f04fad4cd,7644.300037384033
0873d9f8f36123f8d910f4760e788cfb,7265.590087890625
0885aaf116795758dfeb5f1032487bcd,2648.000011444092
0887a9f087bcd5d9f6642b52f897fc6c,1642
08ad4ac1388e4420ca531c3edfc46198,221.61999702453613
08cdbae123ff67ca4e36d9d641ce0119,3098.989990234375
08d0949a9a17c027262db1f3c450c26c,324.8000011444092
08d1c9478fb0d7d7fcac9c0da4e82fc7,538
08d2d642cf72b622b14dde1d2f5eb2f5,913.9999980926514
08f5819815f3d06545011850bd70f0a8,452
091065b789659bc3cd9af9cb3a6253ff,1359
0936e1837d0c79253456bbb2ffaaef10,38.900001525878906
093805f8f2aeb63881444571e1f48f30,1215.7900085449219
094ced053e257ae8cae57205592d6712,1519.1999740600586
0951a6e282947e09cd47969f4ed0b47f,492.30001068115234
09883d9ab71c8fe8a9bfc7fc3075b07e,329.50000762939453
099095b050cfe8eb1ddff5317587e96e,5193.8299560546875
09bad886111255c5b5030314fc7f1a4a,487.5
09f952a5f58d2285b0372551ae8f9b01,11821.499969482422
0a198e95d32b1be2da9424c962a6ebfa,69.98999786376953
0a82f5fb06a4fe4ac2cf7cb412ec71b8,462
0a85ebe4e328db81ac9109781205e2f7,667.9000015258789
0aa124728afc1131dff5655f4c6f487b,850.9199981689453
0aa2205ca24f113f4658a5c536667426,815.6199798583984
0ac4201fda2c68ebc0e47cb9423cf3c9,1676.8800201416016
0ad80de75c811326389cfb1daba7d45e,1449.3999633789062
0adac9fbd9a2b63cccaac4f8756c1ca8,15960.949977397919
0ade5cc4a305ed7093a23f68ca47519c,158.87999725341797
0aea4c6ae1505b3228ddf3dd7822ee5b,1427.910041809082
0af2ab31141893d26aca5a404a537dab,59
0af977692321d895349eded183341d28,257.75
0afccdb8a34ee5c79f7c06faf2b4d56e,1225.5000381469727
0b09101900100c0e9d312861fad5a1b9,153.75
0b0ddbc7b9d9584f442c7ac92b0ff6c9,1416.7599792480469
0b18d63d0cd1d723567903fd34a07df2,1678.1399593353271
0b1ca3ef18a63d7eb0c8897fa0849c08,55
0b35c634521043bf4b47e21547b99ab5,13533.650016784668
0b36063d5818f81ccb94b54adfaebbf5,765
0b3f27369a4d8df98f7eb91077e438ac,146.5099983215332
0b46f784306be7200ca1700aa55d819f,19.899999618530273
0b64bcdb0784abc139af04077d49a20e,137.600004196167
0b90b6df587eb83608a64ea8b390cf07,28592.320064544678
0bae85eb84b9fb3bd773911e89288d54,7482.210041046143
0bb27263628258b8111a0262769fa9db,22.200000762939453
0bb738e4d789e63e2267697c42d35a2d,2388.30002784729
0be8ff43f22e456b4e0371b2245e4d01,11805.500079154968
0bebbb2cea103a4a020c95d43fd7d754,1367.1999740600586
0bf0150d5b9d60d9cd2906003332f085,5774.600051879883
0bfd0b434243adc5c2e1aa6baf19c6aa,371.2000026702881
0c7533c71df861ec58ad7ff999ed0e8d,2989.300064563751
0c7f30ae9b147eca07affbef92832a6a,479.49999237060547
0c8380b62e38e8a1e6adbeba7eb9688c,17348.790086746216
0cab2da43793a6f3c5ed8514c5f54627,309.7000045776367
0cbcee27c791afa0cdcb08587a2013a8,5324.150001525879
0d33a55da925bbf1ff02af5f6059fc7f,547.3000011444092
0d4c8269e7f0401201794deef160edd6,792.6400146484375
0d83f8e03188682112cc0d93523705cc,696.2600173950195
0d85bbda9889ce1f7e63778d24f346eb,4845.2000522613525
0daf5180aa44356f60f8effa533b55a2,144.8000030517578
0db783cfcd3b73998abc6e10e59a102f,9077.40005493164
0dd184061fb0eaa7ca37932c68ab91c5,18446.920013427734
0ddefe3c7a032b91f4e25b9c3a08fca1,402.90000915527344
0df3984f9dfb3d49ac6366acbd3bbb85,10021.489929199219
0dfbed20065e425d2eaefb101f9816c0,84.35000228881836
0e44d110fa6a54e121cb2c095a77762f,223.31999588012695
0e72c1a751b496722a6cb1f10653b62a,140.8000030517578
0e982cff76cc0579f632cea8a0e38c9d,1307.3399848937988
0ea22c1cfbdc755f86b9b54b39c16043,10711.700204849243
0eaa7e33d73809f1f925f7d07c506cbd,1552
0ebd97a106433a45a4aebe57c1799778,3046.7999954223633
0ec28cec4046a4a199b6de9b4c891d97,296.5999984741211
0ed6ce5d87fd9c69eaacaeb778d67235,2141.4200115203857
0ee4fb99ac55ffbbc98795aa01b7f8fa,59.900001525878906
0ef83d7d83ed97cd2a0049ac8be5f88a,4421.010005950928
0f0c984a4a955310903b6b6008660bad,369.8100051879883
0f519b0d2e5eb2227c93dd25038bfc01,79.9000015258789
0f7eea709efdf942b5f95c7516dbacd7,195.73999786376953
0f80a40c312b2472dca482cf50f5186f,129.89999389648438
0f94588695d71662beec8d883ffacf09,9
0fe2d9733ed841eb064503920015a8c0,389.64001083374023
0ff83046c3fa22efee8ecf291888b191,768.900016784668
0ffa40d54288e4f3499b8780dd0f144f,2162.800001144409
10076e5788b8ee532724bcd460baf762,821.4799976348877
10089e9f2fd0c668a8fd4e52e1698888,1139.8999938964844
101921376b577a4540dc30e9009133ca,373
101a3a003516bc11253298b2fad3cb65,450
1025f0e2d44d7041d6cf58b6550e0bfa,138968.55053710938
10264f60a8f0a4d2f30810f5c661c673,284.6000061035156
1099a00e0ee3a50935e6c2447ca090c5,849.6999816894531
10cdd491d1dbea8fb4ead97b19c334ce,208.89999961853027
10ff823eda2b032e2c93d17a7d294736,1294.9700012207031
112453736dbe3889cfb74e1aaa0ba0c1,1890
1127b7f2594683f2510f1c2c834a486b,6851.32997751236
11305281b50fff20ae8bb473f8e11876,6528.700050354004
113e3a788b935f48aad63e1c41dac1bd,847.3500065803528
116ccb1a1604bc88e4d234a8c23f33de,2004.890001296997
11742f81550ac064cc9a40f67151d9ad,781.8999938964844
117cfc326c6d50da67ca858ff5c0c852,454.6000061035156
11938fcc75f6902fea1d0a6f72b54a57,594.9799957275391
119c7f1a00ef43fad0e57604e76a747c,189.79999542236328
119d1aef1b4144adba89163f6cd9f5d4,1094
11bfa66332777660bd0640ee84d47006,3925.870023727417
11d4c477d09821164bca4f70a2eae031,83.04000091552734
11eac105f3f90a9b87b19c89d91e24f3,802.8899917602539
11fb6f6d341adbe19e81733701704635,1197
120476eb7a04c149d14772edaf5d9bf2,2368.7999954223633
1284de4ae8aa26997e748c851557cf0e,1459.969970703125
128639473a139ac0f3e5f5ade55873a5,11908.849816799164
128f9bfbe4c7d5185033914b1de3d39a,1277.2900037765503
12a8eb0f8d1cd3270695bf2a99f55966,397
12b9676b00f60f3b700e83af21824c0e,26774
12c2ed9cded6138cf0c75f525f565fc7,314.95999336242676
13074f016982ff2bd6c58ced8682f000,2116
131fcb0a0c9a47bba4474aacff0f14b7,369.8000030517578
1336efc61c316ddf92c899eb817f7cae,4837.309978485107
134285d1f41da5c13a756ee8142c8a4e,1572.6999816894531
134a288e7de827ec5ec62e3ec9c3a295,877.4500122070312
134b867a0f7f8bbe6abf10f91874891e,789.8900146484375
13511db12ac61e2f89c53b72a944a60b,798
1352e06ae67b410cdae0b2a22361167b,696
1354d51653f645349064725ed204e85e,2410
138dbe45fc62f1e244378131a6801526,1125.560004234314
139157dd4daa45c25b0807ffff348363,29.899999618530273
13c2ed7698b3ca92dad49e849219da59,498.6100044250488
13d058e4eeac2ce8217660b2f8a05812,3829.7700424194336
13d95f0f6f73943d4ceffad0fc2cd32c,249.99000549316406
13dd308f81fea30cc670c656b2b46cc3,117.70000457763672
13e85aac53340018b40c2af68001b7e0,17.799999237060547
13f57c12a00ed4610db646b913a7f5c6,645.2000045776367
13fa2a6c6b9d0f43cb588d7c82117a12,4528
141440cad9341e553f8401c574a2aa38,1288.2000045776367
1430239a858e7682bbc43b20758af153,660.7900085449219
1444c08e64d55fb3c25f0f09c07ffcf2,2749
1464afc72f696af775557a821c2e253f,1059.3600215911865
14a08204d03bb6b6bde8029f801ae0eb,2185.400005340576
14d7985702e72162bbf13b6beb74ab2b,3887
14ee35374a7876217954b5fa08e50463,809
14f2b3587172b9db894c9bad8dab520b,244
152ee17e4c8aaf53dac99f3462e4999b,308.96000480651855
154bdf805377afea75a3bd158e9eab10,89.9000015258789
1554a68530182680ad5c8b042c3ab563,29052.529832839966
157c3e4b42f81ac4a44e8b1ca2fe9876,2548.5
1588ac4010787100dddef64568f0ae35,599.9700164794922
15aac934c58d886785ac1b17953ea898,4353.899993896484
15ac3c501e2599e4917316fde5c5669a,144.1999969482422
15aec03fe4cf30dfa574cf550f5ff5ff,28.899999618530273
15b3b1b81484422eb41df68ac87f1f50,78.3499984741211
15cd6eefe58588619aaed41dfa6621b1,1622.7400436401367
15ead3a5037a918ddb520dfe39a3d2b9,275.5
15fa791d5e017f66402dc28c44480657,1802
160851d3ece7aa1a510f8d1a4bb8a8af,102.05000305175781
16090f2ca825584b5a147ab24aa30c86,25716.439960479736
160e4f13fd3a64b1b86807be88b5ffb0,886
164a5a8794e6d42e14f55e447b12a3bc,73.98999786376953
165b1235e9e9942cb5fae67103576fb0,2085.1499977111816
165fc07beebdcb6190fba8a06db2a449,17481.400016784668
1660ad786c27fd935378b6192a90b417,1570
166e8f1381e09651983c38b1f6f91c11,78.80000305175781
167fd940acebc789debd6eb418c46e38,1077.5799922943115
1690cada046eb7e92c12f98b1f8a8167,1959
16bdc8cefd0e32a6f0824d296c5ad14a,41.7599983215332
1703bc09972dab9782e7a9194943b69f,249.89999389648438
1710c3aaa9c6b44ec3883ee0fe300e21,1188.8999938964844
17306570e772e7718c92a562d33f5f1d,9669.79997253418
173d56ffbd4c56cb80fc3615487d712b,358
1746c1ae87ac63d530c7c943d0ac42e2,229.89999389648438
1771297ac436903d1dd6b0e9279aa505,2881.2700157165527
1782ce2db72c3dda627d5e7c898104e1,2010.8000030517578
17908cf9b444ee34047cadd5c0f4a516,1993.989990234375
17998cf586426bf0f2c3726cb0a4b211,69.80000114440918
179d859f51292aac5c10806a356f7af9,404.4699993133545
17a053fcb14bd219540cbde0df490be0,40703.13912963867
17adeba047385fb0c67d8e90b4296d21,809.6999816894531
17ca9b9e9b9ef8fdb529001b49ebb50f,9754.830118179321
17e34d8224d27a541263c4c64b11a56b,56363.24011039734
17eea220a40cc0d2c0c5346379682398,1414.97998046875
17f51e7198701186712e53a39c564617,48019
180c3376aff0e43dd5788709df48a843,4513
1835b56ce799e6a4dc4eddc053f04066,33344.21045875549
1838dd9b8977065acf51d95e0053ea7a,2820.300033569336
184725737946a1a938bbbd1a9e978103,359.7000045776367
184a67a8f9f63234d3a92340bbdb727f,268.660005569458
186cdd1b2df32caa72cfb410bba768d3,1341.4500274658203
189ca3538ce9f920cacf0f982cbe223b,419
18a349e75d307f4b4cc646a691ed4216,8711.53000497818
18e694e0e48ed6f7aa3f24aade5fd697,701.5399894714355
1900267e848ceeba8fa32d80c1a5f5a8,24982.530212402344
191d55f7edb8524d525ed01b20fe32e8,747
1927cdb9fa74f5270097f6250e8e8f34,120
19484c79cef6c062cb177aa4ef2fcc3c,201.89999389648438
1961c3e1272bfeceb05d0b78b5bbfdaf,896
1967a9e2ad6f51802b093147d861df58,380
1976a05ecf2996d6ffb7b5430e635fe7,1796.1999702453613
1987cd4be10fe09ee50454f9c354d1c6,2877.6999893188477
198c7ea11960a9844b544d9bcdca860c,1733.7500553131104
1992f8fb6b19fcccd97ca819811e7267,28.799999237060547
1996942dc085d7773ba77a529b163cd0,2943.510009765625
19a7c9f66ffa6452ff4b4c0cca71da27,279
19d62d484cba71963c93f0f00ab42013,139.89999389648438
19e0f40a907ec568c34bfac15de4f4a1,178
1a3df491d1c4f1589fc2b934ada68bf2,23302.699279785156
1a6245add4353f18ed55138808906979,30
1a8e2d9c38b84a9702ac7922924b0573,80
1a932caad4f9d804097d7f8e615baed1,4661
1acde099eb406aa220b1169b188b42da,311.09999656677246
1b0b0f4f95e962d6f32fe90c759d0479,139.8000030517578
1b1ae47a313a825a7ccceb8e2e30fa9d,2243.89998626709
1b45169b635ef59425637e9a33eb5fb3,308.9000015258789
1b4b28463457a256e9a784ebe2a8f630,699.4199829101562
1b4c3a6f53068f0b6944d2d005c9fc89,14760.299835205078
1b61fb1f0f2185d89e9a126c498e9cc7,49.70000076293945
1b65c144b17e607c0f37f10bb7dfec8d,1109.4999694824219
1b7e5006cb25dd23ce8686691013b121,2636.7399673461914
1b8356dabde1d35e17cef975c3f82730,3426.390027999878
1b8b75e227c9a9c100d0c210fb6176ce,1914.8300304412842
1b938a7ec6ac5061a66a3766e0e75f90,3987.6000595092773
1bb2bdb95f4841f1bba2c0d2cd83d3c9,5002.710110664368
1bb3812d5f0747a3ab7348f199001a10,834.4000015258789
1bc2e21de46adfea6b98cc96b00f3b40,1039.9500274658203
1c129092bf23f28a5930387c980c0dfc,9553.620277404785
1c40343cc5d18c2d8248ac2f3366de34,2461.409984588623
1c56ffe0e9dea2657fc6e95b53f40b13,183
1c5e4e49b9079480255b49d50aac1aa9,10173.109939575195
1c68394e931a64f90ea236c5ea590300,24832.75009536743
1c742ac33582852aaf3bcfbf5893abcf,97.9000015258789
